gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2562029040		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7882?seid=2534593									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 13:11:04.0			http://arctos.database.museum/guid/UCM:Mamm:7882												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		unformatted measurements=605-0-162-117 ; sex=female ; hind foot with claw=162 mm; ear from notch=117 mm; total length=605 mm	http://arctos.database.museum/guid/UCM:Mamm:7882?seid=2534593	UCM:Mamm:7882		Collector(s): unknown	1			female				wild caught		skull; skin, study						original identifier=ERW 3491		http://arctos.database.museum/guid/UCM:Mamm:7882					<i>Lepus townsendii campanius</i> (accepted ID) identified by unknown on 1909; method: unknown Remark: Former nature_of_id: legacy.						1909-06-17			168	1909	06	17	17June 1909										North America, United States, Colorado, Alamosa County	North America				United States		Colorado	Alamosa County		Hooper, 7566'	Colorado, Alamosa county, Hooper, 7566'	2306.1168	2306.1168							Todd Fielder	county originally recorded as Costilla County; LatLongRemarks: TRS Data: 40N, 10E, 4; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 422931; UTM_NS: 4177431															Todd Fielder	1909-06-17 00:00:00.0			unverified																					A		unknown	1909		unknown	Former nature_of_id: legacy.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562029002		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7910?seid=2535187									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 19:31:59.0			http://arctos.database.museum/guid/UCM:Mamm:7910												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		weight=6.25 lb; sex=female ; total length=604 mm; hind foot with claw=162 mm; unformatted measurements=604-0-162-0, 6.25 lbs	http://arctos.database.museum/guid/UCM:Mamm:7910?seid=2535187	UCM:Mamm:7910		Collector(s): unknown	1			female				wild caught		skull; skin, study						original identifier=ERW 2747		http://arctos.database.museum/guid/UCM:Mamm:7910					<i>Lepus townsendii campanius</i> (accepted ID) identified by unknown; method: features Remark: original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.<br><i>Lepus townsendii townsendii</i> identified by unknown on 1908; method: unknown Remark: Former nature_of_id: legacy.						1908-01-21			21	1908	01	21	21 January 1908										North America, United States, Colorado, Alamosa County	North America				United States		Colorado	Alamosa County		Mosca, 7572'	Colorado, Alamosa county, Mosca, 7572'	2307.9456	2307.9456							Todd Fielder	county originally recorded as Costilla County; LatLongRemarks: TRS Data: 39N, 10E, 4; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 422956; UTM_NS: 4166951															Todd Fielder	1908-01-21 00:00:00.0			unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii campanius"">Lepus townsendii campanius</a> in <a href=""http://arctos.database.museum/publication/10008227"">Mills et al. 2018</a>"	unknown			features	original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562028893		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:13079?seid=2526295									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 14:31:00.0			http://arctos.database.museum/guid/UCM:Mamm:13079												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; unformatted measurements=510-65-136-98 ; ear from notch=98 mm; hind foot with claw=136 mm; tail length=65 mm; total length=510 mm	http://arctos.database.museum/guid/UCM:Mamm:13079?seid=2526295	UCM:Mamm:13079		Collector(s): C. D. Bohlander	1			female				wild caught		skull; skin, study						original identifier=Colorado State University: CSU 10235		http://arctos.database.museum/guid/UCM:Mamm:13079					<i>Lepus townsendii campanius</i> (accepted ID) identified by C. D. Bohlander on 1963; method: unknown Remark: Former nature_of_id: legacy.						1963-11-09			313	1963	11	09	9 November 1963										North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		2 miles NE of Ft. Collins, 5200'	Colorado, Larimer county, 2 miles NE of Ft. Collins, 5200'	1584.96	1584.96							Todd Fielder	LatLongRemarks: TRS Data: 7N, 69W, 1; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 495161; UTM_NS: 4494765															Todd Fielder	1963-11-09 00:00:00.0			unverified																					A		C. D. Bohlander	1963		unknown	Former nature_of_id: legacy.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562028458		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:13078?seid=2527060									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 14:05:59.0			http://arctos.database.museum/guid/UCM:Mamm:13078												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; weight=6 lb; ear from notch=16 mm; hind foot with claw=88 mm; tail length=139 mm; unformatted measurements=550-139-88-16, 6 lbs ; total length=550 mm; sex=male ?	http://arctos.database.museum/guid/UCM:Mamm:13078?seid=2527060	UCM:Mamm:13078		Collector(s): J. B. Linmdeman	1			female; male ?				wild caught		skull; skin, study						original identifier=Colorado State University: CSU 10209		http://arctos.database.museum/guid/UCM:Mamm:13078					<i>Lepus townsendii campanius</i> (accepted ID) identified by J. B. Linmdeman on 1963; method: unknown Remark: Former nature_of_id: legacy.						1963-11-09			313	1963	11	09	9 November 1963										North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		8.5 miles ESE of Ft. Collins, 4950'	Colorado, Larimer county, 8.5 miles ESE of Ft. Collins, 4950'	1508.76	1508.76							Todd Fielder	LatLongRemarks: TRS Data: 7N, 67W, 30; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 505524; UTM_NS: 4487267															Todd Fielder	1963-11-09 00:00:00.0			unverified																					A		J. B. Linmdeman	1963		unknown	Former nature_of_id: legacy.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562028315		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:13228?seid=2534828									en	http://creativecommons.org/licenses/by/3.0/			2020-02-12 00:32:00.0			http://arctos.database.museum/guid/UCM:Mamm:13228												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; unformatted measurements=793-111-158-122 ; hind foot with claw=158 mm; ear from notch=122 mm; tail length=111 mm; total length=793 mm; sex=female ?	http://arctos.database.museum/guid/UCM:Mamm:13228?seid=2534828	UCM:Mamm:13228		Collector(s): B. E. Ludeman	1			male; female ?				wild caught		skull; skin, study						original identifier=DAS 932		http://arctos.database.museum/guid/UCM:Mamm:13228					<i>Lepus townsendii townsendii</i> (accepted ID) identified by B. E. Ludeman on 1935; method: unknown Remark: Former nature_of_id: legacy.						1935-08-05			217	1935	08	05	5 August 1935										North America, United States, Colorado, Dolores County	North America				United States		Colorado	Dolores County		Lone Cone Peak	Colorado, Dolores county, Lone Cone Peak									Ryan Allen	LatLongRemarks: TRS Data: 42N, 13W; Confidence Value: 4; UTM Zone: 12; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 741373; UTM_NS: 4196741															Ryan Allen	1935-08-05 00:00:00.0			unverified																					A		B. E. Ludeman	1935		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
2562028069		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7912?seid=2534964									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 08:21:03.0			http://arctos.database.museum/guid/UCM:Mamm:7912												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; unformatted measurements=624-0-150-0 ; hind foot with claw=150 mm; total length=624 mm	http://arctos.database.museum/guid/UCM:Mamm:7912?seid=2534964	UCM:Mamm:7912		Collector(s): unknown	1			female				wild caught		skin, study						original identifier=ERW 3579		http://arctos.database.museum/guid/UCM:Mamm:7912					<i>Lepus townsendii campanius</i> (accepted ID) identified by unknown; method: features Remark: original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.<br><i>Lepus townsendii townsendii</i> identified by unknown on 1909; method: unknown Remark: Former nature_of_id: legacy.						1909-07-03			184	1909	07	03	3 July 1909										North America, United States, Colorado, Alamosa County	North America				United States		Colorado	Alamosa County		Medano Ranch, 7700 ft	Colorado, Alamosa county, Medano Ranch, 7700 ft	2346.96	2346.96							Todd Fielder	county originally recorded as Costilla County; LatLongRemarks: TRS Data: 40N, 12E, 17; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 439894; UTM_NS: 4174177															Todd Fielder	1909-07-03 00:00:00.0			unverified																					A		unknown			features	original Lepus t. townsendii determination crossed out on label; Former nature_of_id: field.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562027948		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7897?seid=2534166									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 11:46:08.0			http://arctos.database.museum/guid/UCM:Mamm:7897												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=female ; unformatted measurements=590-0-160-0 ; hind foot with claw=160 mm; total length=590 mm	http://arctos.database.museum/guid/UCM:Mamm:7897?seid=2534166	UCM:Mamm:7897		Collector(s): unknown	1			female				wild caught		skull; skin, study						original identifier=ERW 2026		http://arctos.database.museum/guid/UCM:Mamm:7897					<i>Lepus townsendii townsendii</i> (accepted ID) identified by unknown on 1907; method: unknown Remark: Former nature_of_id: legacy.						1907-04-08			98	1907	04	08	8 April 1907										North America, United States, Colorado, Grand County	North America				United States		Colorado	Grand County		Hot Sulphur Springs, 7665'	Colorado, Grand county, Hot Sulphur Springs, 7665'	2336.292	2336.292							Todd Fielder	Locality originally recorded as Sulphur Springs; LatLongRemarks: TRS Data: 1N, 78W, 2; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 406011; UTM_NS: 4436238															Todd Fielder	1907-04-08 00:00:00.0			unverified																					A		unknown	1907		unknown	Former nature_of_id: legacy.									Lepus townsendii townsendii							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii	subspecies				ICZN					
2562027744		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:13090?seid=2537172									en	http://creativecommons.org/licenses/by/3.0/			2020-02-12 07:27:58.0			http://arctos.database.museum/guid/UCM:Mamm:13090												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		sex=male ; unformatted measurements=631-82-130-93 ; hind foot with claw=130 mm; tail length=82 mm; ear from notch=93 mm; total length=631 mm	http://arctos.database.museum/guid/UCM:Mamm:13090?seid=2537172	UCM:Mamm:13090		Collector(s): W. B. Zimmerman	1			male				wild caught		skull; skin, study						original identifier=Colorado State University: CSU 11012	6:00 pm	http://arctos.database.museum/guid/UCM:Mamm:13090					<i>Lepus townsendii campanius</i> (accepted ID) identified by W. B. Zimmerman on 1965; method: unknown Remark: Former nature_of_id: legacy.						1965-11-19T18:00:00	18:00:00			1965	11	19	19 November 1965										North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County		T7N R68W sec 23, alfalfa field on B Weitzel farm	Colorado, Larimer county, T7N R68W sec 23, alfalfa field on B Weitzel farm									Ryan Allen	LatLongRemarks: TRS Data: 7N, 68W, 23; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 502412; UTM_NS: 4489631															Ryan Allen	1965-11-19 00:00:00.0			unverified																					A		W. B. Zimmerman	1965		unknown	Former nature_of_id: legacy.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562027367		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:13095?seid=2526552									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 18:38:09.0			http://arctos.database.museum/guid/UCM:Mamm:13095												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		ear from notch=90 mm; weight=3.5 lb; sex=male ; tail length=75 mm; hind foot with claw=130 mm; total length=450 mm; unformatted measurements=450-75-130-90=3.5 lbs	http://arctos.database.museum/guid/UCM:Mamm:13095?seid=2526552	UCM:Mamm:13095		Collector(s): P. D. Moreland	1			male				wild caught		skull; skin, study						original identifier=Colorado State University: CSU 11681		http://arctos.database.museum/guid/UCM:Mamm:13095					<i>Lepus townsendii campanius</i> (accepted ID) identified by P. D. Moreland on 1966; method: unknown Remark: Former nature_of_id: legacy.						1966-12-03			337	1966	12	03	3 December 1966										North America, United States, Colorado, Washington County	North America				United States		Colorado	Washington County		6 mi N, 5 mi E Last Chance	Colorado, Washington county, 6 mi N, 5 mi E Last Chance.									Ryan Allen	LatLongRemarks: I plotted the UTM 6 miles north and 5 miles east of the Last Chance UTM.; TRS Data: 2S, 55W, 36; Confidence Value: 4; UTM Zone: 13; Confidence Value: 4; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 628607; UTM_NS: 4409520															Ryan Allen	1966-12-03 00:00:00.0			unverified																					A	"voucher of <a href=""http://arctos.database.museum/name/Lepus townsendii campanius"">Lepus townsendii campanius</a> in <a href=""http://arctos.database.museum/publication/10008227"">Mills et al. 2018</a>"	P. D. Moreland	1966		unknown	Former nature_of_id: legacy.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
2562027252		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/UCM:Mamm:7904?seid=2527580									en	http://creativecommons.org/licenses/by/3.0/			2020-01-31 13:48:01.0			http://arctos.database.museum/guid/UCM:Mamm:7904												PhysicalObject		UCM	95		UCM	Mammal specimens			PreservedSpecimen	mask part attribute location		weight=8 lb; sex=female ; hind foot with claw=147 mm; unformatted measurements=595-0-147-0, 8 lbs ; total length=595 mm	http://arctos.database.museum/guid/UCM:Mamm:7904?seid=2527580	UCM:Mamm:7904	ERW 2632	Collector(s): Edward R. Warren, J. W. Frey	1			female				wild caught		skull; skin, study						collector number=ERW 2632		http://arctos.database.museum/guid/UCM:Mamm:7904					<i>Lepus townsendii campanius</i> (accepted ID) identified by unknown; method: features Remark: original Lepus t. townsendii determination crossed out on label; Former nature_of_id: expert.<br><i>Lepus townsendii townsendii</i> identified by Edward R. Warren on 1907; method: unknown Remark: Former nature_of_id: legacy.						1907-08-05			217	1907	08	05	5 August 1907										North America, United States, Colorado, Summit County	North America				United States		Colorado	Summit County		Baldy Mountain, near Boreas Pass, 12000'	Colorado, Summit county, Baldy Mountain, near Boreas Pass, 12000'	3657.6	3657.6							Ryan Allen	LatLongRemarks: I plotted the UTM at the Boreas Pass UTM and gave a CV of 5.; TRS Data: 7S, 76 1/2W; Confidence Value: 5; UTM Zone: 13; Confidence Value: 5; UTM cannot be converted by bulkloader; data follow: DATUM: unknown; GEOREFERENCE_SOURCE: MaNIS georeferencing guidelines; GEOREFERENCE_PROTOCOL: not recorded; UTM_ZONE: ; UTM_EW: 416586; UTM_NS: 4362638															Ryan Allen	1907-08-05 00:00:00.0			unverified																					A		unknown			features	original Lepus t. townsendii determination crossed out on label; Former nature_of_id: expert.									Lepus townsendii campanius							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius	subspecies				ICZN					
